gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,pnps,sample_id,depth,category_accession,COG_category,e_value
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.694772942289492,NP_SRR3968063,deep,J,"Translation, ribosomal structure and biogenesis",0
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.8209295457288525,NP_SRR3968777,deep,J,"Translation, ribosomal structure and biogenesis",0
57939,NP-16_MHASMcontig_161301,5452,6397,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.602372926957985,NP_SRR3961935,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57939,NP-16_MHASMcontig_161301,5452,6397,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.5957341296495987,NP_SRR3962293,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57939,NP-16_MHASMcontig_161301,5452,6397,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.8325572096190094,NP_SRR3968062,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57939,NP-16_MHASMcontig_161301,5452,6397,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.8001442279454071,NP_SRR3968777,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57940,NP-16_MHASMcontig_161301,6481,6913,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.912626681139904,NP_SRR3961906,deep,,,
57940,NP-16_MHASMcontig_161301,6481,6913,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,1.079798167535443,NP_SRR3961935,deep,,,
57940,NP-16_MHASMcontig_161301,6481,6913,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.5933329741483235,NP_SRR3968062,deep,,,
57940,NP-16_MHASMcontig_161301,6481,6913,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.6621194154523828,NP_SRR3968063,deep,,,
57940,NP-16_MHASMcontig_161301,6481,6913,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,1.0692795875536487,NP_SRR3968777,deep,,,
57991,NP-16_MHASMcontig_162094,15540,16062,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.06627448432561645,NP_SRR3961906,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57991,NP-16_MHASMcontig_162094,15540,16062,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.1445711873159597,NP_SRR3961935,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57991,NP-16_MHASMcontig_162094,15540,16062,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.0244695038573864,NP_SRR3962293,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57991,NP-16_MHASMcontig_162094,15540,16062,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.10486314516833464,NP_SRR3968063,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57991,NP-16_MHASMcontig_162094,15540,16062,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.14692830635939585,NP_SRR3968777,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.3722752245624489,NP_SRR3961906,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.3392133964986974,NP_SRR3961935,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.3842425282956269,NP_SRR3962293,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.135794601133861,NP_SRR3968062,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.14608859413405953,NP_SRR3968063,deep,O,"Posttranslational modification, protein turnover, chaperones",0
57992,NP-16_MHASMcontig_162094,16084,17014,NP-16,MHASMcontig_162094,malaspina,CALIN,NP,0.3603466435412694,NP_SRR3968777,deep,O,"Posttranslational modification, protein turnover, chaperones",0
58413,NP-16_MHASMcontig_173831,22806,23736,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.2259126368252572,NP_SRR3961935,deep,J,"Translation, ribosomal structure and biogenesis",0
58413,NP-16_MHASMcontig_173831,22806,23736,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.2908582452925268,NP_SRR3962293,deep,J,"Translation, ribosomal structure and biogenesis",0
58413,NP-16_MHASMcontig_173831,22806,23736,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.18065564241659302,NP_SRR3968062,deep,J,"Translation, ribosomal structure and biogenesis",0
58413,NP-16_MHASMcontig_173831,22806,23736,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.35330135892498216,NP_SRR3968063,deep,J,"Translation, ribosomal structure and biogenesis",0
58413,NP-16_MHASMcontig_173831,22806,23736,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.3408883905902373,NP_SRR3968777,deep,J,"Translation, ribosomal structure and biogenesis",0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.3106203313181452,NP_SRR3961906,deep,S,Function unknown,0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.6901648640856992,NP_SRR3961935,deep,S,Function unknown,0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.1052720951709534,NP_SRR3962293,deep,S,Function unknown,0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.2612316366884643,NP_SRR3968062,deep,S,Function unknown,0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.33908706016117796,NP_SRR3968063,deep,S,Function unknown,0
58414,NP-16_MHASMcontig_173831,23926,25897,NP-16,MHASMcontig_173831,malaspina,CALIN,NP,0.8173324545750139,NP_SRR3968777,deep,S,Function unknown,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.024523600567473776,NP_SRR3965585,deep,G,Carbohydrate transport and metabolism,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.0,NP_SRR3965586,deep,G,Carbohydrate transport and metabolism,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.02862875504569955,NP_SRR3968062,deep,G,Carbohydrate transport and metabolism,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.089585435269369,NP_SRR3968063,deep,G,Carbohydrate transport and metabolism,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.03641260377638974,NP_SRR3968770,deep,G,Carbohydrate transport and metabolism,0
131438,NP-2_80031,1019,1436,NP-2,80031,malaspina,CALIN,NP,0.028465359149657275,NP_SRR3968777,deep,G,Carbohydrate transport and metabolism,0
131439,NP-2_80031,2072,2390,NP-2,80031,malaspina,CALIN,NP,0.055157107201315884,NP_SRR3965585,deep,O,"Posttranslational modification, protein turnover, chaperones",0
131439,NP-2_80031,2072,2390,NP-2,80031,malaspina,CALIN,NP,0.023016255842238348,NP_SRR3968062,deep,O,"Posttranslational modification, protein turnover, chaperones",0
131439,NP-2_80031,2072,2390,NP-2,80031,malaspina,CALIN,NP,0.037559321280367215,NP_SRR3968063,deep,O,"Posttranslational modification, protein turnover, chaperones",0
131439,NP-2_80031,2072,2390,NP-2,80031,malaspina,CALIN,NP,0.044453521296056335,NP_SRR3968770,deep,O,"Posttranslational modification, protein turnover, chaperones",0
131439,NP-2_80031,2072,2390,NP-2,80031,malaspina,CALIN,NP,0.027329103341358525,NP_SRR3968777,deep,O,"Posttranslational modification, protein turnover, chaperones",0
